"PropertyID","SaleDollarCnt"
48744165,348398.490996857
49074287,436398.51440275
48908686,620220.840536634
49055242,489347.615796652
48709798,674922.991649622
48709746,953233.140361391
48701553,837099.817888419
48911614,405197.344222267
48908592,385596.080202742
48740328,707366.643102937
49055204,492930.535073291
49055077,464324.030284383
48967525,456056.849208291
48911517,287824.055745255
48910944,489185.473371306
48911193,623928.735583219
48910345,682799.936438144
48909832,444149.693315127
48876554,594192.76979308
48910364,592855.376919194
49126245,456258.092260135
48909891,461891.120839644
48924334,473646.568749294
48924417,1187631.23274523
49104769,551803.718960438
96691880,598771.899056213
49104684,583188.884942367
49104647,636171.79138247
48938146,496356.270497218
48687491,712725.245606599
49104669,575974.78299271
48909948,546753.925478957
48910187,1064389.57234966
48938121,604966.447860224
48909983,681905.519981193
48822825,518266.191047462
48822823,435016.985171782
48987272,478148.928070716
48809057,418491.588351628
48911837,472980.663626701
48809086,486944.726375547
48895581,683850.964652209
48660623,438728.128432717
84759100,723375.050054663
48987286,369044.173702141
48987322,672397.985793513
48895123,420245.913064861
48895255,523889.186749987
48655716,424609.847639781
49012306,633295.41932785
48895305,462476.496503805
48924274,599589.14067753
96696507,814213.597251215
61854542,627871.256121804
48655663,433280.597934477
49127008,579162.031938165
61767798,828430.85748135
62944900,604572.149414951
48655646,705356.993930563
89211007,471095.656918672
84756179,549778.533808044
48653398,575111.036836006
117745892,592225.989448589
54830620,487803.384484943
84759599,530748.936373644
80260324,534488.184874495
60165966,444758.183342077
61766673,639056.676006685
48840398,337413.480044456
49081777,375272.919396487
48972241,437645.493928671
49001910,437639.668076996
48972244,447488.935460361
58383585,617148.988655225
49008015,528705.448082001
49145462,581905.214764276
49145470,633664.141285954
48671431,455445.895145086
67684474,740018.645474143
49115552,370189.804558497
63200304,522202.876544136
49120202,339088.397831913
80259551,622833.418181243
80261618,791573.610004416
67405633,679746.109971161
48828064,408993.109356792
48780975,446187.745167926
48788893,407387.324184422
48687337,451997.426370556
48664581,528621.950296438
48664586,499343.470667842
48681233,619538.273778165
49138058,431581.568788205
49138064,420143.270850239
48698082,398428.92241275
48954952,612360.229832971
48954899,448286.81241177
48983924,661822.553081266
48983928,658921.061960945
48954898,498061.449667695
48955164,530591.451439422
49052170,772501.896180604
48687479,405443.079238802
48692130,572570.641587889
48967109,518880.686093623
48676141,363553.299595627
48676247,563448.374797942
49060208,462265.940565745
48812475,510443.381083801
48812487,413170.422563763
48849988,440896.789081762
48762961,428875.778322288
49004393,695579.562782552
48857213,531412.935518879
48899889,576315.521207962
48857176,437161.334432472
48899987,667153.283717302
119638341,704440.293410539
119638357,843047.459116812
48788340,670862.65954143
49104877,468074.142031243
48816579,1235469.30059511
119637709,960642.843174079
49104887,560208.283724842
49105009,374963.731969733
49111668,484829.361826754
48960168,562301.521385197
49104932,407009.317397764
49104855,405892.948967652
48809163,457340.168282904
48809541,456019.674208683
48809528,535631.262710618
48780102,986008.120037133
48809418,404742.869269762
48809192,412938.839958939
60973229,580806.629504801
48809225,472606.151523208
48809322,635554.00862533
48888748,431203.065573437
122183359,644512.12306403
48895746,601971.944342294
48857449,478456.042242711
49015373,381638.762800308
49015247,422534.644227404
48857429,466856.721502307
49095791,530028.369069
48742449,490587.612831835
123727006,648111.185134482
49095777,526099.352611088
49015378,456249.3166819
48814022,427665.224113844
63337379,504955.384246234
80118180,547217.055178809
49135648,530387.534672684
48901065,323654.495141682
63068237,540563.236604422
80121309,526635.692499009
48662390,503418.606578265
48900995,367966.456981518
48901005,528983.562344552
48900157,748420.846641662
48900148,528207.224969922
48780065,1065422.72300674
48900338,401262.149481113
48900393,443396.060720915
49136551,397560.689355658
48727502,383477.738185902
48988546,441870.706397079
48727517,379853.328814139
48727562,409877.446982557
48727563,389581.619178955
49136500,430920.429548031
48762338,607001.752958177
48704607,577790.593883704
48704622,741081.102826408
48704485,526579.180464513
48988495,549309.256664442
49033203,482147.901670038
49045684,799972.101257142
48988602,594290.368192965
48988422,592429.747140223
49136862,474560.465690384
48851247,392481.276148669
48851204,427918.776383709
49136671,417629.145172987
48851237,380135.070912122
48891492,390449.937422629
49085922,396673.025514643
48793842,530406.558492731
49057633,454144.104150356
48699555,484336.185151912
48892787,346046.60183497
49071848,359969.881837306
49071933,451537.332214891
49000399,448209.909796695
48732896,634269.442539171
48732908,556939.578802614
48732911,629568.218140237
49120643,424294.242969243
48838104,440369.305824843
48891677,430852.117065455
48891786,1275217.80623406
72498216,856902.638862617
96697464,714402.651931535
48997568,473439.814712442
48971439,467492.973958765
48882046,569972.12882771
48723046,1113276.39543481
48882484,439233.275705025
48955622,640458.213576335
49098456,429513.197000778
48663893,1022028.21079591
49098438,467782.310558225
48955673,878546.697296759
48886842,501983.388600475
48886896,485728.436887346
48886922,373234.384553544
48850636,378071.643620219
48850655,380391.78972844
49098367,490792.895264203
48731348,729946.007518857
48999933,505909.47788685
48658234,447035.338174729
49105884,1394314.96622478
123727044,646201.203360952
48658272,679277.494368119
48969279,584606.437681442
48969280,400623.391562395
80127520,631042.380342976
89208041,471218.180414263
48971306,439845.846670964
48726233,386593.408232963
48971296,448665.609409441
48688543,450593.557599343
82364922,608096.340601105
48881102,450519.945845177
48881099,395107.406838942
48881092,545240.006730008
48881731,433834.902638286
48882955,462638.001812538
48668753,417996.295374435
48768570,887755.420615612
48668759,416224.031559938
48668799,396100.084596018
48668774,409921.418355954
48808163,514639.79305808
48808190,441239.638566934
48882345,374939.396806978
48882378,383448.937267318
118556841,693354.444451068
48892933,541186.543045496
48850697,405219.319197232
49116847,403059.24940935
49094940,498545.247238948
49094937,498382.118424491
49095018,509896.721116626
48708976,429130.448174692
48708980,494527.237222122
48790725,516664.61792361
48834904,426927.477963124
48949984,436163.11201887
48834891,366183.278492122
49095033,576782.407542945
48790749,432790.171046797
48892138,514277.410970528
48892103,383379.921779414
48830597,502836.000413868
48842650,668144.347667543
48808207,423454.774289804
48790785,630076.643125488
48830595,512292.575577563
48808222,506475.527191516
48989117,550015.568757103
48980916,604328.669236713
49044521,617656.224859684
88875372,1003894.39723035
58384509,639625.04840272
48855170,705199.19186073
48892171,571075.843251484
96651956,879380.181491057
48920642,677597.212867315
49096800,429866.363943962
48902896,439329.17138228
48952965,568054.711778902
121902281,1024966.4170827
48715938,458070.52459502
48716201,555405.901833199
48681978,553617.869013147
48716094,567066.763928194
48715920,788147.745813503
80114433,849896.009778046
48716260,835255.379586802
48902775,494149.550996068
48716472,1026271.45458342
48716456,691776.071488786
48716355,1659591.42342576
48902563,826553.503409401
82364921,1014028.86553022
48903062,903984.675018347
69803971,619854.197658737
48901880,1175993.47286729
48901770,1686595.16358308
48901876,578702.913156382
48902280,810178.897179272
48901982,1360854.02627949
48901840,673290.208079364
96645804,1481359.60777536
48901835,1312471.02995738
48693234,1070365.78662337
48901899,772364.008658887
48902479,389359.632266936
96646366,950154.675660625
48714899,1284190.71740457
48716783,1077150.41572936
48903279,628896.077480903
48789847,581138.120639532
48811660,754600.637807084
48862269,856961.058145607
48789855,526456.328589008
48858100,883294.793300868
48892687,617777.181887324
122963070,1385718.83055495
48811624,542162.506845942
49000078,551070.048308132
48715462,268796.164065126
48805396,532091.505666366
48750851,919143.230116607
48750850,703893.952639457
49130399,551240.309251103
49064959,1062565.41145482
48754004,529305.812740117
48862301,659665.744447643
48940285,724531.654247177
48994303,580351.629562535
54274944,752990.067331376
48810056,485771.743142882
49096856,1029539.67300358
48797386,626435.920741623
48810057,497852.909153234
123149888,824590.016929543
49005034,1084302.57604968
48862228,602366.773346985
49116218,573801.242988031
123153761,992077.529624366
48902704,415164.060786476
48715307,792806.644213564
48902711,460574.372313165
123726600,913879.570781229
49036887,566756.420862427
48715245,518645.431506324
48714777,460721.277208851
48714705,464556.832115924
49036846,440313.113192613
48903034,1402172.03457958
122963328,717856.776496488
123152136,954073.217205559
48899096,633207.86641455
49037396,710378.349607481
48696270,563249.324068303
48927207,657843.961482173
48696167,1151776.99735942
48715106,757942.613855194
123144138,1121066.72855133
48808407,616397.936224115
48715701,876958.38729848
49084131,661600.847975706
48667304,385583.851479968
89208532,1269292.05102478
96652254,1046305.81197106
49134575,1235357.7575046
48667256,552724.1929712
96660406,1263382.97656469
96657770,702752.248316557
49077690,683062.687517281
49138854,519141.546024239
49077715,501887.157107479
49077734,690278.878590026
49088055,897106.915108636
49088127,493487.238493965
49077749,557914.118550393
49088079,564001.915149218
48667259,534538.082776745
49088189,566511.516669848
48701228,665405.241745713
48972711,705428.637874396
49037452,449147.702422596
48715147,671266.599506223
49088088,767053.040287069
48706105,573840.7581676
48706099,593508.158665812
48706112,693156.570161231
49054545,798140.206767149
48925432,1029596.92927902
49069043,971602.401969994
48925490,687347.984811598
48716671,573977.80975404
49145641,2017128.32943326
49145639,1993319.14208062
49002058,919506.169950068
48921043,724513.306032447
48921073,672699.656193233
48808101,589379.58902671
48921097,707926.429535395
48921100,749189.076126563
48752313,713087.626886218
48798945,513606.250754225
49045446,947411.930604524
49142663,1263979.23598628
48921085,522389.213127276
48696180,671307.66224234
48696184,506860.811009799
48696332,867471.349275163
96664635,1203600.30545869
48902787,817261.393491071
48920749,815644.22156313
49068686,744294.879954461
48704031,552683.394798246
49054635,814992.278063755
49096501,635073.983634096
48702584,786715.023376528
48733789,1523788.69730637
48990249,777102.226345285
49096514,929706.488868743
48788061,1172193.34378667
48788180,1645612.46003779
48740097,1149753.0419592
48704360,995895.862481142
48704359,745504.963894012
84760793,907538.392080888
48995571,1051114.48265999
49080907,750683.596823229
48961191,581793.972069808
48901658,555002.530736945
48961301,799708.281000798
48762488,539349.975648251
48959849,682915.062923246
48961224,589785.490319216
48762614,649997.800771039
49020085,644946.199151369
108802654,2261235.25865667
48656637,1143835.10427874
48757566,1079115.78772795
48733494,1216261.69546756
49012256,885609.581128983
48952320,820177.683037317
65228323,951561.42193949
48797803,1392423.70087568
48797798,867767.516627874
49055532,559752.654960587
48662883,581134.333413144
48662802,541789.448931714
48684206,611000.380860737
48938163,765391.576876979
49128995,693235.513608335
49129051,1658346.49700231
49144700,603999.028723571
48847780,498259.501060064
48739725,915979.983802552
49022239,744524.99122303
48739715,1368814.43542428
48702042,900777.770438625
48936832,739488.801595301
48827467,783283.910484551
48701970,668359.797969109
49043879,855099.658237193
122962682,1369737.41330354
48701933,678031.968998817
122962958,1639645.34223693
122963229,1375403.66740005
48701951,667163.750064016
48847796,585677.077900702
48847803,1301691.68651174
48768259,1110686.18366352
49088921,1075052.22017496
49088966,701412.96652629
49037112,1072937.79632157
49088757,3318875.69878903
49088975,876458.626418965
48885482,2375121.03460324
48856150,610090.829364996
48807165,628693.972226114
48856149,553407.023493458
48684004,830645.237362134
48856225,462436.585931467
48856207,604964.658571719
48683874,584453.062080634
48683975,632699.885191852
48683993,572151.703329291
48663035,697676.351700474
49000803,698075.402208579
48684024,861018.927171437
48858539,493885.588571094
48663010,724367.466998297
48943757,547713.010242267
49129135,897541.502967039
49088615,544322.458612795
48702761,763296.838791723
49088823,1481405.16690489
48914145,795931.786531822
48858484,832527.32851117
48858328,463234.870959767
48914012,610720.827557772
49068750,1133668.09602687
49035050,873942.483654316
48913011,703819.88896468
48914643,792148.381917251
49043365,962323.782336514
48858206,2025380.21370158
48649533,594544.849628272
48743473,578528.717896312
48743478,621391.371684013
48913471,569324.484677577
48861020,2122523.96107751
48660007,2814549.31244564
48654978,877519.733663109
49035081,1045896.23192646
49035099,654752.119589193
48912750,542136.701783487
48912790,544878.113736205
48912651,547321.756914196
48914349,554435.889931241
48914481,646144.388000533
48913612,697489.626311597
48913624,575387.237247683
48914555,558159.417070504
48913287,554171.612628324
48913292,683303.579045253
48912551,496707.423596035
66650144,881439.340728851
68474300,1261319.02272355
49035205,548546.182735872
48682321,673187.841848147
49069170,557002.036623061
49105499,643631.718785678
49005577,477748.64361445
48815676,1629272.24874534
48851291,646702.968071706
48770025,505766.174825099
48815657,904804.978957086
49005665,627954.977173565
49068847,625074.051343951
49068941,659840.510976919
48817622,936486.77167872
49068697,639168.632900434
48713635,981022.055114553
49068885,683221.668563949
49118618,619490.647409359
49092670,911438.920888723
48962061,602937.884753856
49117893,486558.095413031
48962119,582521.219961658
49142435,656195.42975464
49141744,827825.907531244
49142150,902581.394899481
49141900,827653.41171547
49141910,709377.866115107
49046090,708125.83568523
49144988,834307.24790766
48944476,448444.642477673
48944500,697654.786759444
48920994,951615.128534014
49142046,932155.637425305
49141948,670019.626665157
49023852,630956.821555493
49141959,1092851.52624682
49142093,693471.907692908
49142097,649108.18367682
48685292,691849.547601622
48854784,643082.14885276
48793740,764636.492829063
48854734,771353.005770123
48793499,707133.157928884
48710073,875692.109340365
48821566,813539.517290776
48827621,660666.956700545
48927042,1005565.39635439
49035366,892621.777112055
48873472,2107490.42073373
48873397,1055486.01180426
48873400,813268.680616835
48914852,621246.769772908
49095062,643892.438823208
48873353,422361.977086944
48806872,755008.877441327
48785045,607610.12511462
48753707,684999.629898475
49135675,801427.075974993
49059588,644748.571569083
49059496,642721.955099488
49141650,728954.612306564
122182398,839716.493095322
48932925,596058.803348506
48932911,626580.203577896
49129289,713036.778310306
48987622,670410.190724344
48742086,606828.938135732
48753237,1129682.46751679
48975943,475851.256875912
49086128,585209.374604737
49086086,662398.09731749
48798476,1235286.84086055
48798481,1270609.15811471
48702203,629400.910942023
48966657,728381.883405902
48898707,3062450.46182308
48898778,822766.467868215
49078661,703341.471794124
48898787,710955.679957639
49078656,2108598.55907093
84757434,961550.844927642
48799536,1134618.67783664
49014113,1189071.09514196
48799602,630369.261514564
49001937,1252210.07086732
49031488,569766.54441969
48681583,705233.0419388
48978423,1133364.49487564
48978321,883894.599958756
48978345,847483.73534031
48978403,867066.664333405
48661525,554543.519905948
48661546,1360723.59244212
48837728,1289374.60587637
48684403,896078.081094884
48870756,921037.875008692
48727760,729746.276536534
48775800,3670742.43296704
49141344,2331019.98429395
49141306,683060.45557308
49141293,775563.657065698
49080663,1810250.01598007
49141296,2141415.23445396
49000249,2103240.49470414
49080843,1033759.23006232
48921656,1415931.55409959
49141244,2854341.96138932
48944543,654480.466064531
49113473,1135713.08166305
49113514,2774420.51237445
48937504,944227.531087029
49113354,815470.292975176
49113444,982117.84223399
49113505,667136.080177515
48937472,1004795.8095307
49095561,831415.412568141
48972633,952513.13228013
49145591,841047.10614649
48879969,1641691.66337421
48879989,567808.483111538
49134985,2430996.05074497
48879940,4557804.0687
48921280,2556830.64130271
48742397,2193189.94308531
49080562,574103.035486247
48742402,438090.777409231
48921324,1068395.01238228
49080604,1057473.34530937
49080685,1253752.33562007
49080677,1098890.86338559
48842421,737234.766340007
48748276,1376187.0339152
49127752,1716306.18305755
48842434,5433542.40618377
49125791,1986387.42117677
48964091,5153770.48896168
49127979,3054324.14009004
48842422,1155879.81428894
48855426,594853.24117775
48996653,885777.036554575
48800937,1184626.3502864
48897760,4312343.24636427
48806991,5820851.37477171
48798355,2769227.73417846
48961876,1064072.46603266
48789307,1715498.44965665
48855380,2053248.46082677
48855451,897663.193721675
96691178,2106208.39470724
48806967,2373572.37311705
49118830,1129101.67196669
48798338,1583204.32411453
48860694,529465.267796337
48962444,1180171.97286992
48860687,798532.153870896
48799420,5615911.3949632
48940223,878983.938204624
48963819,1645759.41604183
48718799,667929.030328584
48718802,939550.365487484
48736961,752097.556144248
48782984,488472.379712635
48782826,646481.881930228
48782924,588252.795017175
48963083,1150386.76054337
48941984,613297.139765994
49046993,655307.905940659
48650224,532878.851886544
48650943,1011851.32045605
48963423,803273.666759107
48782356,997123.231672392
48964028,717442.831681757
48963378,486831.171559843
48761652,782114.430948005
48657217,1163383.47626964
49077917,660414.089352789
48962517,722555.69507611
49047369,1125245.78599952
48861091,695658.49131557
49052978,680596.351730944
48966076,1849772.9573141
48781985,2148662.64468777
48854128,885221.690527201
48839135,780337.982886938
48963134,660058.648974804
48839126,981706.360037935
48963189,870379.697555624
48830350,694484.601341413
48830353,843067.133781893
49129251,1810522.751589
48962712,653650.014026776
48886159,734196.120557963
70584641,1546913.91123838
48842161,1691323.36436097
49089262,802876.148776297
48885041,1046691.55544069
48963286,586665.17607364
48666086,690100.89796676
48940330,803700.100896564
48811034,1264873.17625386
84758293,2895761.09399484
48842145,2149813.9517967
48774859,701497.401340735
48979113,467028.673734029
48980425,587629.068406019
48978823,792806.419747717
48978844,912523.305580622
48978845,618888.542478816
48978895,617574.648685458
48702804,785425.483766889
49136992,546907.931741326
48866084,467968.05455228
48866051,707582.981464152
49067667,378078.630305161
48866191,566191.621746205
49071740,563349.056003608
54831256,654406.933766919
49136966,449596.824005242
49030974,556002.217338667
96652959,741092.525460719
48979603,542637.742725691
48979595,618788.186310729
48978637,422004.776932703
48992270,409850.928256124
48829640,1004521.10242605
48777030,510985.325249764
48921449,615434.986331591
48849757,515208.391736593
48921231,600650.43631391
48980700,669556.777324471
48865473,877835.250939655
48865455,506643.596904782
48865540,966551.542417896
48784090,465141.877822679
48931595,680653.864287234
48784041,507194.113871649
67682304,1416985.66561097
48783975,657704.460425062
48783995,339709.425287418
48785013,596382.285021473
48784459,490017.423362231
48784857,481850.302896542
48784802,538686.773498812
48970090,975754.886595488
48970107,626944.767669458
49063285,717594.42939582
49063151,728714.539987306
48876476,920878.57305051
49061967,1183421.24730053
49062276,1236574.68437949
49062398,652492.465839062
49062368,971419.027923516
49062875,643233.943697532
49062017,648308.292947983
49062457,1413081.18530068
49128596,1150098.12652038
48814809,790199.698245184
49062975,1046632.71940669
49128658,1095536.33278349
49062325,766563.932787743
48748778,1423517.71599049
48746907,637767.90421488
48785005,536951.492434923
48784919,483604.906931278
49088216,480287.133534776
49088252,679477.90842401
49053045,1017777.73614888
48784931,462148.146259949
49053038,1520848.71192407
96705780,1083032.61776448
48764040,1709030.46176008
48876351,799497.301352776
49129981,625968.709796387
48966693,870800.83485714
48977036,496123.24681582
49080128,930565.242183214
49129928,605710.804686165
48749340,650769.935098484
48813310,1095815.96625388
48813333,1258768.92396582
49039402,1012047.50166883
49039398,393816.294272032
48876647,845773.471198628
48813314,1537262.87705587
48781215,804883.428494671
48876621,741485.064057634
48781221,855286.023385464
48812236,772047.095266305
48812181,678091.150541716
48812102,798604.977955724
48813724,1311107.112598
48813483,930966.631699654
48814897,695673.247219619
48992861,565436.482697577
48992877,493724.322643903
48993053,1228564.83712607
48992982,638121.33531362
48776712,483755.55155848
48980789,560966.777002655
48992832,814244.850176241
48776731,527904.067784908
48979408,551309.077457267
48979630,776118.621924263
48770355,470758.121971661
48770251,874507.451603431
48770380,522787.263247351
48770338,629964.390593401
48979367,706072.503606295
48979799,786068.818644899
49059029,838984.156154888
49058978,919015.508111422
49113801,943403.665997351
49113619,1029583.34533507
49113616,977903.98707562
49113618,874039.88965794
122181443,1102517.42276709
49113811,820575.274829715
48923855,920624.603437547
48970582,1118535.3219529
48970400,1288360.64642798
48970568,796596.364872113
48923878,1175827.81547312
48923939,1721118.69909996
48970524,916667.068279051
48924204,1621924.78054303
48924254,1709278.66840248
111705735,1146806.26469762
60913060,1093871.41319485
84761723,884376.316220766
60972923,1115735.32855047
48967205,615602.763880395
49017648,1300587.82777601
48967237,713870.59295035
58381996,881028.545983218
49017639,687350.380052117
68476681,841439.637394212
58384719,1017474.05570976
48960175,682003.429849277
48860115,1495305.15696968
65228089,741872.147983165
60973239,887555.664419415
65228507,696147.699713123
68474857,1123550.24079309
70579207,605720.134504678
68474864,977259.032952975
60964029,682968.306378751
68474725,1140217.92119057
96684772,905002.383783868
96709779,755306.738766003
48933174,675597.142838444
48933147,670830.640361337
48876035,345268.019451991
48827031,407788.462050757
48827033,316133.377699386
48704729,407600.276859297
48953283,1103818.33388319
54829163,421632.864075915
121902963,1389790.62310373
65228548,531963.246924414
48682161,334590.54783862
70581847,461672.140436252
48875865,409150.171742336
96656202,484747.964065636
124435561,533000.471168494
48994403,402248.000170899
48743077,333152.69811778
48994413,379682.325078355
111038689,408460.743262992
48682068,400300.014532595
82364766,467712.040142707
59718628,551641.744777698
54831639,531049.105214015
70395662,527077.570661892
49130321,266258.316217696
49130351,303308.597278528
48822289,279474.812014643
84758670,527261.144857514
55474300,336779.611936778
54979505,334506.771576955
82365601,574592.956027983
96707203,485515.430808774
96650577,463728.626137216
54274982,330776.770376156
84758632,478873.41858105
49001588,458869.423351581
48865874,784784.108480538
48789035,341714.401746426
48865917,346057.884504365
92398172,278667.382071605
49019905,366576.920895834
68475107,509935.89343349
48865694,315242.466211913
70580009,485558.287265524
48856655,396231.345918344
80118871,610410.594549051
49025502,524704.385229641
48862564,361190.921647779
54051385,408410.090102602
54829182,486965.70578478
48657301,350063.331909873
117745618,515892.28845357
48657316,296440.286484807
67684809,595352.124710421
49057215,307214.450552997
48875910,767988.655986082
55837206,489414.303716812
48875947,536526.973208578
58382050,517763.514459031
48864990,395365.789347043
48864861,362094.765387631
48864910,357584.55018696
48865253,346426.997139051
48864894,488274.276501534
67683878,540181.393825204
48865184,919627.309561468
48886133,551901.658319326
112900006,770575.281005473
59698807,671779.727789351
48865049,712206.020169834
49024538,237655.576970413
49024572,278739.290173079
49024723,275217.023723687
49024740,226708.536754503
49024830,210023.302903622
49024785,233837.227741962
49027197,318898.637278654
49059360,267955.762643469
49112764,307600.960209661
48691329,510827.116093323
49136243,231361.286753192
49025237,264300.213655901
48846079,399471.058187574
49136301,319781.73867121
49027391,314023.236207225
49025024,242034.553079816
49024857,292571.849686424
49025157,236350.525277649
49025120,232375.554467817
49112251,314851.482018389
48702504,374417.458217731
48694310,325604.82189475
84760094,450797.365068638
48670139,229226.062273374
48671327,332830.299675061
48669780,270327.90927822
48806944,312227.249418172
48952120,318907.034427632
48850569,341689.433799781
61766850,402112.81492449
66654578,436069.272920715
60972417,342624.465864164
61766880,400218.804816116
60962828,388473.292441757
55529023,428186.196191426
67682890,371857.243486807
96710768,453046.018376327
48739252,335031.829479817
48739274,384111.729274385
70583845,554858.213285252
49013491,299220.800295142
89823882,361162.886018908
96683237,667129.874880917
48678595,269926.062930254
48703113,736721.367103441
48703376,405870.993372167
48703356,492194.240678072
48949380,333864.033132664
61719361,567789.367348942
48703145,433234.039591069
80259817,646362.266062918
84759610,681100.678295576
48703065,464106.864790977
48733761,294664.861632759
49134612,468654.732438349
60972508,476134.592549051
60963849,381646.661176917
48803693,356216.756302116
49105713,251025.965117215
49024241,396350.899866316
49035838,433576.409786511
49110027,552862.261741827
48947735,378242.41880951
49003691,367294.705163246
48947715,321750.419657347
48787491,277205.872644949
48708410,350901.908182934
48947695,367179.263599601
48947734,392801.843690564
48949463,272703.558161755
48802447,342824.857906365
48801941,316727.12676905
48800005,287868.899408151
48800047,305128.905805445
49092117,405439.996911475
49092193,409218.847465029
48732722,317668.803095637
48732082,222101.084998173
48732572,248202.840561097
48732429,217139.586391573
48732463,336971.331254193
48732229,283319.567482986
48730450,297852.349264103
49112950,259856.419244249
48731901,321734.165947697
48731943,336767.257022574
48732361,256092.125691386
48732013,340007.740423836
48730291,279203.432876816
48732649,295677.76915943
48732685,293930.760904187
48732653,288711.088071377
48730155,280304.949088634
48732021,441095.702560547
123726116,499094.592602287
123726212,459341.337917585
49026000,276342.396981448
123727463,460909.513066982
48801720,306692.327704924
48802662,313911.407114794
48801772,323701.959301029
48802493,373133.327204043
49091426,272756.569242705
48651773,302028.286664575
124439561,437991.831470448
48651732,334769.386425191
48651960,268615.556709557
48689718,287400.273002171
48651888,563767.068634056
49003341,349637.406185891
49036092,302104.763015136
48651788,406527.859562939
49035989,306853.965207644
49108801,397989.689435583
49108724,344811.507144048
49108662,308191.647177143
49137559,360398.632876094
49108777,418652.4738969
49108698,310395.988799638
68474708,503070.111109429
84761539,495915.300218851
49087530,278079.397802121
49026031,413208.15339633
48917844,389023.737482784
48917834,310145.325692945
48917938,378281.878661272
48918013,374595.17190252
48917757,657335.815987856
48917653,305118.249577591
48917585,238796.409259782
49125132,276295.189977241
48917486,277212.860486655
49125126,283397.380932101
48917460,363327.55403281
49050291,240850.869543767
48711171,399839.60582506
49046935,242219.662517713
48711176,283211.383058811
49050193,373472.108369774
49114462,461447.742264426
49059888,315196.572604179
49059682,283315.095411161
49059801,307568.343948689
48761334,517884.118859241
65228471,582783.131712028
48754069,384471.632380752
48849126,268164.550356859
48711095,218494.354314764
48711074,272371.815902507
48711016,232654.098859388
48711348,331987.86742989
48710841,341546.847876906
48931968,273888.247648946
48711111,223488.324928041
49074997,473729.356737886
54831199,364182.252087887
48781723,298529.405606794
49059115,465994.121500149
49051510,249935.128965549
49059114,421764.497181835
48840469,369583.810396768
54830953,439105.576234213
49057713,255176.01761473
54830963,353284.42398129
48990582,353905.999618035
49057711,303859.186723555
48782637,213948.501179595
48649097,171821.097023138
49027612,401808.418099793
48869343,349675.145876728
48869341,383893.804919102
48869333,493573.509855501
59698951,471936.865133302
48866358,483145.076226699
48656889,197201.797231043
48656855,216202.344085946
48866297,277397.875690756
48957412,370275.89227863
48670396,296884.851467392
48856512,483532.483067513
48827307,310492.315753453
96670947,321207.754235898
48827336,519014.690811049
48827284,346113.61868781
48796260,302772.196622679
48675566,330742.625146884
48834956,291122.691879888
122182063,392731.967369867
48689111,259725.900448077
48689126,236147.834043798
48989236,272006.313893241
49127883,305566.859678058
49086370,338128.930095453
49086430,295837.020244713
48989425,207233.667270556
48989370,352644.630213926
84761108,443068.511224963
49049651,312832.79985552
48877494,359771.507041471
48877495,324602.357101969
48713310,538803.052641929
96678354,514694.609137989
48713208,312987.837476311
48763255,286317.017995626
49011923,362054.697114708
48942508,302096.3365333
48989814,318556.539907739
49056513,418865.487837159
96696458,392798.521373668
48751124,377624.388998937
48751207,233872.971123138
48818155,274830.750674257
121851356,419277.031786858
121850263,427790.514984208
121850011,417951.992988161
48848174,311557.684234664
48680324,278379.91426738
48680290,345229.629789507
48893575,206108.822328717
48686682,291922.636903872
48990179,341337.062650937
49018552,382128.934524057
49066196,289744.393347953
49042281,398736.878764763
48868337,609736.610321959
48868556,325751.969040397
48698842,215667.303119907
48868304,298181.369380713
49076135,219887.702059606
49075807,260810.970130665
49076011,280436.56175753
48689654,289034.670097702
108825675,262992.610835982
123727408,410507.890881017
48689400,355161.439532213
48877448,303715.104630052
48662614,215702.187062693
49086168,254114.342782885
48695474,203486.014713006
48895853,260335.533743196
80120993,448991.516465097
49035652,298652.095448978
48695558,274802.642934617
49033570,298779.910836442
84761475,525501.867047366
54829870,406795.880716798
48687535,278581.219889275
49033761,198378.034901755
49107618,207485.412493095
49107472,333141.428416241
48981936,345115.380106039
48981887,545448.603191596
48980989,387743.089116652
48981089,247610.104797825
48981073,211805.740217525
48981023,311320.264450527
48776318,521744.626807032
48751937,262158.941396965
49075922,281020.054253006
48811412,300777.178263116
48751998,225487.258227397
48751815,412208.691141661
48822814,386049.85817494
48754649,312846.219767747
48751970,347316.646364792
48712178,323925.182895656
48686517,611288.588275368
48748678,310337.037014416
48743793,468412.54051714
48761120,298876.768437592
48668172,408221.954033986
48795876,249295.797701924
48651558,394958.802985565
48935211,247668.166241451
48931991,347275.642426147
48931977,322271.839046807
48935406,305688.155048918
48992385,283477.983860009
49056447,416287.892194628
48880051,387725.206915349
48880012,440837.640732191
48880026,347215.3832204
48880017,342024.932854296
48934923,259346.149863411
48934911,276464.410921163
49049397,417017.075418051
48935020,273873.785381973
48693151,311311.943661562
48826053,336778.593563077
48761046,476222.278980956
49108148,506844.902050591
49108120,405714.442904195
48761077,302962.428593949
49013826,599676.983909849
49108153,879340.750800134
49003644,300691.794569407
48740911,287212.406891576
48808608,301418.32430031
48805251,380533.267999766
48808618,262979.97333722
48852299,429091.892803736
48852300,324391.378988404
48797503,597602.355920156
96704650,363827.719699499
48797469,407759.833890493
48654227,945734.861765261
48679720,286746.77132936
